feed_id,title,feed_url,topics
6293422,Unknown Humans Remain True Crime Podcast,https://media.rss.com/unknownhumansremain/feed.xml,true-crime
668385,Locked On Canes - Daily Podcast On Miami Hurricanes Football & Basketball,https://feeds.simplecast.com/zdc1bsy4,sport
6571871,Thrive: Leadership Skills for C-Store Managers,https://feeds.transistor.fm/thrive-2008e3a0-c315-46ae-81b2-a3756f77b56e,personal-development
318404,Five Minute Music Reviews: Album Reviews,https://fiveminutemusicreviews.com/?feed=podcast,music
4725068,Critical Media Studies,https://feeds.captivate.fm/critical-media-studies/,film-tv
7285588,Sitting in Silence,https://api.substack.com/feed/podcast/591619.rss,books-writing
7202074,The Existential Chef,https://theexistentialchef.jellypod.com/rss,philosophy
6964127,The Just Energy Transition Podcast,https://anchor.fm/s/f74074f8/podcast/rss,climate-energy
327153,"Unruly Podcast | Travel, Activism & Alternative Culture",https://feeds.soundcloud.com/users/soundcloud:users:311807474/sounds.rss,travel
6755159,Threat Talks - Your Gateway to Cybersecurity Insights,https://feeds.transistor.fm/threat-talks-your-gateway-to-cybersecurity-insights,technology-ai
6599368,Banking on Cultura: Where Latino Culture and Entrepreneurship Collide,https://rss.buzzsprout.com/2376172.rss,business-startups
1387659,ChangeMakers,https://feeds.acast.com/public/shows/64dc546a45e8980011133370,design
7300233,"Platypus&Chill 🦫🧪Weird Facts, Evolution, Science & Stories from the Strangest Mammal on Earth 🌏💬",https://rss.buzzsprout.com/2566557.rss,science
420749,The History of WWII Podcast,https://feeds.megaphone.fm/history-of-world-war-ii,history
809490,Show Don't Tell: Micro-Budget Filmmaking,https://www.spreaker.com/show/5470278/episodes/feed,finance
4062089,Anthropotamus - Anthropology Podcast,http://cast.rocks/hosting/32176/feeds/DT66W.xml,culture
7261146,And now what? Doing Political Theory,https://anchor.fm/s/cae684c4/podcast/rss,politics
5776401,"Wellness: Rebranded - Intuitive eating, diet culture, mental health, weight training, food freedom, food relationship",https://feed.podbean.com/wellnessrebranded/feed.xml,"health-fitness,personal-development"
652198,Moms and Mysteries: A True Crime Podcast,https://feeds.megaphone.fm/SBP1996393365,true-crime
6773565,"Customer Success Career Coach, Career Tips and Proven Job Interview Strategies For Every Customer Success Manager (CSM)",https://feeds.captivate.fm/customer-success-career/,sport
2480093,The Strong Life Project,https://www.thestronglifeproject.com/feed/,personal-development
4624927,The Artist Interview Podcast,https://dashboard.autopod.xyz/rss/show/1976.rss,music
976237,Don't Go Out There Horror Movie Review Podcast,https://feeds.simplecast.com/ADX4Tj8T,film-tv
3902528,The Fake Ass Book Club,https://www.spreaker.com/show/5882087/episodes/feed,books-writing
7057394,Mondays with Matt,https://feeds.libsyn.com/577015/rss,philosophy
5632310,Sustainability Now! on KSQD.org,https://feeds.castos.com/do98,climate-energy
7928865,First Class Fool: Solo Traveller's Survival Guide,https://www.poddyhost.com/rss/first-class-fool-solo-travellers-survival-guide.xml,travel
952409,Data Science at Home,https://datascienceathome.podbean.com/feed.xml,technology-ai
231737,Workplace Innovator Podcast | Enhancing Your Employee Experience | Facility Management | CRE | Digital Workplace Technology,https://workplaceinnovator.libsyn.com/rss,business-startups
884192,The Fast Leader Show | Strategy Execution & Systems Design,https://feeds.hubhopper.com/befa9568592cbab7b2c1331f51eb8432.rss,design
6404011,Stronger After Stroke,https://feeds.libsyn.com/467196/rss,science
7033988,Alternative Military History Podcast,https://feeds.buzzsprout.com/2409084.rss,history
7626652,Money Matters: A New Era of Personal Finance,https://feeds.megaphone.fm/EEEDL7687697499,"finance,personal-development"
6597611,Multilingual Literature,https://anchor.fm/s/da5d0d24/podcast/rss,culture
401136,Judy Ley Allen México Centered,https://feed.podbean.com/mexicocentered/feed.xml,politics
63076,New Books in Spiritual Practice and Mindfulness,https://feeds.megaphone.fm/LIT2462536800,"health-fitness,personal-development"
7753630,True Crime Unsolved,https://feeds.simplecast.com/uaxqjbY7,true-crime
1063920,The Favorites Sports Betting Podcast,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/f806745c-9af9-4941-bf75-ae3300346a6c/012b8953-dca4-461c-becc-ae3300346a7a/podcast.rss,sport
7609590,Self Improvement,https://media.rss.com/self-improvement-pod1/feed.xml,personal-development
7494656,Classical Music Happy Hour,https://feeds.simplecast.com/ErCmj16D,music
3403530,Price of Business Show,https://feeds.soundcloud.com/users/soundcloud:users:306494790/sounds.rss,film-tv
457479,The LRB Podcast,https://feeds.megaphone.fm/LRB9987052392,books-writing
6723630,The Ethical Frontier,https://anchor.fm/s/e94a01fc/podcast/rss,philosophy
746243,"All The Dirt  Gardening, Sustainability and Food",https://allthedirt.libsyn.com/rss,climate-energy
7594480,Freedom Looks Like This – solo travel for women over 40 ready to choose themselves,https://rss.buzzsprout.com/2559400.rss,travel
7045245,OBotz - Robotics & Coding Program,https://www.spreaker.com/show/6236222/episodes/feed,technology-ai
7794036,"The DM Sales Gal: Close Sales in DMs with Instagram Stories, Lead Generation & High-Ticket Sales Strategies",https://rss.buzzsprout.com/2606971.rss,business-startups
7541448,The Undefined Show - Customer Experience Design,https://anchor.fm/s/10a68e808/podcast/rss,design
652126,MMOA Podcast - Physical Therapy | Fitness | Geriatrics,https://seniorrehab.libsyn.com/rss,science
5636450,Empire: World History,https://feeds.megaphone.fm/empirepodcast,history
5987793,The DealMachine Real Estate Investing Podcast,https://feeds.simplecast.com/tnu2_IWH,finance
366357,KEMPIRE: KING OF POP CULTURE,https://feeds.libsyn.com/496823/rss,"culture,film-tv"
564108,Digital Diplomacy,https://feed.podbean.com/esenermis/feed.xml,politics
7020564,Health is Real,https://rss.buzzsprout.com/2402979.rss,health-fitness
7521259,True Crime of the Historical Kind Podcast,https://anchor.fm/s/11220ca34/podcast/rss,true-crime
440416,Sports Business Radio Podcast,https://feeds.megaphone.fm/sportsbusinessradio,sport
6453652,Building Confidence,https://feed.podbean.com/anxioustradeswoman/feed.xml,personal-development
4788589,TopSound,https://feeds.captivate.fm/topsound/,music
325810,Strange Animals Podcast,https://strangeanimalspodcast.blubrry.net/feed/podcast/,film-tv
6920086,StarBound Stories: Exploring Genre Fiction with J.C. Mastro,https://feeds.buzzsprout.com/2367644.rss,books-writing
4022486,THE LOGIC CHURCH,https://anchor.fm/s/5e4a2410/podcast/rss,philosophy
6896523,Embracing Off-Grid Solar: Powering Your Life with Sustainable Energy,https://feeds.buzzsprout.com/2360098.rss,climate-energy
6986562,Planning with Pixie Dust with Kate and Whitney: A Disney Travel Podcast,https://anchor.fm/s/f84ca790/podcast/rss,travel
7107019,This is Fine! A podcast about resilience engineering and software,https://www.thisisfinepod.com/the-pod?format=rss,technology-ai
2990261,Venture Unlocked: The playbook for venture capital managers,https://api.substack.com/feed/podcast/73172.rss,"business-startups,finance"
225884,Bulletproof Your CPG Brand,https://brandsecretsandstrategies.libsyn.com/rss,design
745374,Inside Winemaking - the art and science of growing grapes and crafting wine,https://insidewinemaking.libsyn.com/rss,science
3066911,Asian American History 101,https://asianamericanhistory101.libsyn.com/rss,history
409574,Stock Market Options Trading,https://feeds.captivate.fm/stock-market-options-tr/,finance
5495292,Modes of Thought in Anterran Literature,https://feeds.megaphone.fm/modes-of-thought,culture
7877123,Fault Lines Politics Podcast: Political Theory Through The Ages,https://api.substack.com/feed/podcast/8212785.rss,politics
155289,6-8 Weeks: Perspectives on Sports Medicine,https://feeds.simplecast.com/z4VXNVRt,health-fitness
325388,True Crime Guys,https://truecrimelasvegas.podbean.com/feed.xml,true-crime
6603394,The EST Hangout,https://feeds.libsyn.com/485295/rss,sport
7844136,"Reinventing Life After 40 | Mindset, Overthinking, Goal Setting, Personal Growth, Work-Life Balance",https://anchor.fm/s/1105af558/podcast/rss,personal-development
7728950,Living The Code Of The West,https://anchor.fm/s/10e84ac60/podcast/rss,music
7022230,The Juice - Consumer Direct Podcast,https://anchor.fm/s/f8e645bc/podcast/rss,film-tv
204386,Poetry Pea - haiku and other English Language Japanese short forms,https://feeds.redcircle.com/719f3e09-bcf6-4c08-8307-d1db1b40c67c,books-writing
556710,The Panpsycast Philosophy Podcast,https://thepanpsycast.libsyn.com/rss,philosophy
6671701,From Panels to Power: A Homeowners Guide to Solar,https://feeds.buzzsprout.com/2271388.rss,climate-energy
5735529,Ireland Travel Tips Archives - Ireland Family Vacations,https://irelandfamilyvacations.com/category/ireland-travel-tips/feed/,travel
6807043,AI in Healthcare and Life Sciences Podcast,https://feeds.libsyn.com/511038/rss,technology-ai
6702412,"Website Design Made Simple: Website Design, Strategy & Conversion Tips for Small Business Owners",https://rss.buzzsprout.com/2279306.rss,business-startups
1332177,"Authority Builder Podcast | Client-Winning Strategies for Coaches, Consultants, and Creatives Who Want to Lead With Authority.",https://rss.buzzsprout.com/1507615.rss,design
773053,Distillations | Science History Institute,https://chemheritage.libsyn.com/rss,science
7030895,Ethnocynology with David Ian Howe,https://feeds.simplecast.com/78Jcq_cu,history
504625,"Growing Your Firm | Strategies for Accountants, CPA's, Bookkeepers , and Tax Professionals",https://jetpackworkflow.libsyn.com/rss,finance
7162141,Film Studies,https://anchor.fm/s/f4424ab0/podcast/rss,culture
7694119,"Complete Hypnotism, Mesmerism, Mind-Reading and Spiritualism",https://www.spreaker.com/show/6874347/episodes/feed,"politics,philosophy"
5941807,"The Waiting Well - Infertility, Faith-based Encouragement, Trying to Conceive, Fertility",https://feed.podbean.com/thewaitingwellpodcast/feed.xml,health-fitness
7175450,True Crime Library,https://www.spreaker.com/show/6489496/episodes/feed,true-crime
424644,Dunc'd On Basketball NBA Podcast,https://feeds.simplecast.com/JGGpY1xu,sport
6629491,Building Healthy Relationships - The 4 Habits Podcast,https://anchor.fm/s/e8f31cac/podcast/rss,personal-development
6415182,evan wecksell - Evan Wecksell,https://evanwecksell.com/category/evan-wecksell/feed/,music
7303382,"Entrepreneur Kids Legacy Show - Family Motivation, Business Boss Babies, Inspirational Speakers and Healthy fun food",https://feeds.libsyn.com/561345/rss,film-tv
223633,"Self Publishing School: How To Write A Book That Grows Your Impact, Income, And Business",https://rss.buzzsprout.com/2113673.rss,books-writing
174412,Scene on Radio,https://feeds.sceneonradio.org/SceneOnRadio,philosophy
67638,"Green Dreamer: Seeding change towards collective healing, sustainability, regeneration",https://feeds.captivate.fm/greendreamer/,climate-energy
7108708,The Globe Digger Solo Travel Podcast,https://anchor.fm/s/fbe9f358/podcast/rss,travel
1972934,Byte Size,https://anchor.fm/s/3045b4a8/podcast/rss,technology-ai
577230,365 Driven | Entrepreneurship,https://365driven.libsyn.com/rss,business-startups
5185816,The Catalyst Way™: Creative Strategies for Women in Medicine to Flourish,https://feed.podbean.com/thecatalystpodcast/feed.xml,design
647605,Space Nuts: Astronomy Insights & Cosmic Discoveries,https://www.spreaker.com/show/2631155/episodes/feed,science
604273,History of Comic Books Podcast,https://rss.pdrl.fm/c6e997/feeds.libsyn.com/120765/rss/?redirect=false,history
6695694,Savvy Women Talk Money,https://feeds.libsyn.com/493728/rss,finance
1161527,Everything 80s,https://feeds.libsyn.com/543252/rss,"culture,film-tv"
7694722,Christies Christmas,https://www.spreaker.com/show/6874652/episodes/feed,"politics,philosophy"
4379717,Khronology Functional Wellness,https://functionalfitnessandnutritionwithkhronology.libsyn.com/rss,health-fitness
7978463,"The Zodiac Killer Podcast: The True Crime Murders, Ciphers, Suspects, Letters, and the Hunt for America’s Most Infamous Unsolved Serial Killer",https://feeds.megaphone.fm/the-zodiac-killer-podcast,true-crime
1095025,"DREAM THINK DO | Motivation, Encouragement & Strategy",https://dreamthinkdo.libsyn.com/rss,sport
7764434,"Between You and AI | Leadership, Human Skills & the Future of Work",https://anchor.fm/s/1101bac90/podcast/rss,personal-development
4022419,Perfect Pitch: Classical Music Deconstructed,https://rss.buzzsprout.com/1804885.rss,music
2195,Overly Animated Podcast,http://www.overlyanimated.com/feed/podcast/,film-tv
5500523,"My REAL Sex Club and Swinger Lifestyle (vlogs, stories, advice, education) with TorontoUnicorn (video/short format)",https://feeds.megaphone.fm/ADV2784359250,books-writing
7174809,Voice of the Magisterium,https://anchor.fm/s/ffcb10d8/podcast/rss,philosophy
6263153,The Climate Farmers,https://feeds.buzzsprout.com/2162437.rss,climate-energy
1373209,"I Just Wanna Be Hiker Trash (Thru-hikers, Backpackers, and Outdoor Adventurers)",https://rss.buzzsprout.com/1560791.rss,travel
763148,From No Crypto to Know Crypto,https://knowcrypto.podbean.com/feed.xml,technology-ai
949603,McGohan Brabender Side Affects: Disrupting Health Care,https://feeds.soundcloud.com/users/soundcloud:users:206673442/sounds.rss,business-startups
7659598,The Question: Design System Collaborative Learning,https://feeds.transistor.fm/the-question,design
7525543,The European Molecular Biology Laboratory (EMBL) Alumni Chats Series,https://media.rss.com/the-european-molecular-biology-laboratory-embl-alumni-chats-series/feed.xml,science
7870551,World War II with Tom Hanks,https://rss.amperwave.net/v2/feed/audacynetwork/cc2b59fa44d0151fa8987e1b01e424bc,history
6457164,The Weekly Top 3,https://feeds.soundcloud.com/users/soundcloud:users:18618482/sounds.rss,finance
1050057,Literature and History,https://literatureandhistory.libsyn.com/rss,culture
1070820,The Public Square®,https://thepublicsquare.libsyn.com/rss,politics
7050322,"Beyond Wellness Culture | Women Over 40, Nervous System Regulation, Burnout, Listen to Your Body",https://rss.buzzsprout.com/2410659.rss,health-fitness
7175469,Classic True Crime Book Collection,https://www.spreaker.com/show/6489497/episodes/feed,true-crime
5987064,The OddsBreakers,https://feeds.blubrry.com/feeds/the_odds_breakers.xml,sport
5498140,G.R.A.C.E. Life Coaching,https://media.rss.com/gracelifecoaching/feed.xml,personal-development
7504697,Virginia Hip-Hop Foundation Culture Talks,https://anchor.fm/s/109996a10/podcast/rss,music
6411990,Direct U.S. Immigration,https://feeds.libsyn.com/475893/rss,film-tv
1550525,Risk! Storytelling Podcast,https://audioboom.com/channels/1143584.rss,books-writing
6964546,Stock Dog Philosophies Podcast - Barrett Mountain BC,https://anchor.fm/s/db645c2c/podcast/rss,philosophy
4122993,Check Your Thread: Sewing More Sustainably,https://checkyourthread.com/feed/podcast/,climate-energy
7468319,The Traveling Family Circus: Your Go-To Guide for Stress-Free Family Travel,https://rss.buzzsprout.com/2519850.rss,travel
1070748,The Cloud Computing Show,http://feeds.amplio.net/thecloudcomputingshow,technology-ai
6740348,"You’re the Boss, Now What? with Desiree Petrich | Leadership and Team Development for Managers and Team Leaders",https://rss.buzzsprout.com/2504306.rss,business-startups
457465,Wealthy and Well-Known Podcast,https://influentialpb.libsyn.com/rss,design
3980287,Let's Talk Chemistry- a science podcast by ChemTalk,https://anchor.fm/s/5b3ac4b4/podcast/rss,science
2562931,THE HISTORY OF THE AMERICAN MAFIA,https://www.spreaker.com/show/4722947/episodes/feed,history
457587,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",https://hippiesympathizer.libsyn.com/mp3.rss,finance
4349398,Read Japanese Literature,https://rss.buzzsprout.com/1862461.rss,culture
408806,Equal Time with Martha Burk,https://equaltime.libsyn.com/rss,politics
6417901,EquiTEA,https://anchor.fm/s/db999fb8/podcast/rss,health-fitness
133540,Ethereal Podcast,https://rss.buzzsprout.com/1090883.rss,true-crime
7672582,Sole Science,https://media.rss.com/sole-science/feed.xml,sport
27592,Do You F*cking Mind?,https://www.omnycontent.com/d/playlist/2fb3740d-3436-44af-8cc0-a91900716aa5/498ee533-27aa-4914-8b25-b43b001e32fe/55be212f-db93-4a0b-b3a8-b43b001e37e1/podcast.rss,personal-development
7138010,From the Margins: What Music Theory Doesn't Want You To Know,https://rss.buzzsprout.com/2401956.rss,music
7786710,Beyond the Awards,https://anchor.fm/s/10f7fed78/podcast/rss,film-tv
6357795,Author's Corner: Interviews about the Latest Christian Books,https://feeds.transistor.fm/authors-corner,books-writing
205660,"Thoughts on Technology and Philosophy, but mostly Technology",https://feeds.soundcloud.com/users/soundcloud:users:60427513/sounds.rss,philosophy
5366444,NEHA Podcast,https://feeds.buzzsprout.com/1976782.rss,climate-energy
7190374,Solo Travel Unpacked,https://rss.buzzsprout.com/2446557.rss,travel
6767112,PrOTect It All,https://feeds.castos.com/qomzq,technology-ai
5805136,CEO Sales Strategies,https://feeds.megaphone.fm/JXL5274643458,business-startups
6750380,The Creative BRRRR Strategies Podcast,https://rss.buzzsprout.com/2292779.rss,design
7493461,Science of Spiritual Reality with Mitchell K. Jones,https://api.substack.com/feed/podcast/4578603.rss,science
7473979,Beacon Lights of History -  European Statesmen,https://www.spreaker.com/show/6727847/episodes/feed,history
1121044,The Fagan Financial Report on WGY,https://www.spreaker.com/show/2446760/episodes/feed,finance
1499563,When It Was Cool Wrestling and Retro Pop Culture (DragonKingKarl),https://dragonkingkarlclassicwrestling.libsyn.com/rss,"culture,film-tv"
7694404,Soul or Rational Psychology,https://www.spreaker.com/show/6874498/episodes/feed,"politics,philosophy"
7837283,Wellness Simplified: Evidence-Based Health Habits for Busy Professionals,https://rss.buzzsprout.com/2611148.rss,health-fitness
5455641,You And The Law Podcast | Justice System Insights,https://anchor.fm/s/1b1c6374/podcast/rss,true-crime
6553556,The Nielson Show,https://feeds.libsyn.com/481581/rss,sport
3721344,The Aligned Self,https://feeds.acast.com/public/shows/the-aligned-self,personal-development
6172649,"The Funky Vibes Mixtape (funky, disco, deep, and classic house music)",https://media.rss.com/funkyvibez/feed.xml,music
6924535,Truly Independent: Demystifying the Indie Film Journey,https://feeds.transistor.fm/truly-independent,film-tv
285463,Podsothoth: A Lovecraft Book Club,https://rss.buzzsprout.com/1078223.rss,books-writing
7299306,Critical Babe Theory,https://anchor.fm/s/1034ccfe4/podcast/rss,philosophy
1434996,The SustainUW Podcast,https://anchor.fm/s/339c524c/podcast/rss,climate-energy
7430240,Digital Nomad Diaries,https://feeds.simplecast.com/eUpjVYx7,travel
7064890,High Signal: Data Science | Career | AI,https://feeds.fireside.fm/highsignal/rss,technology-ai
6098774,The Business Development Podcast,https://feeds.captivate.fm/thebusinessdevelopmentpodcast/,business-startups
7305010,Smooth Scaling: System Design for High Traffic,https://feeds.transistor.fm/smooth-scaling-system-design-for-high-traffic,design
87842,Neuroscience Meets Social and Emotional Learning,https://feed.podbean.com/andreasamadi/feed.xml,science
5975894,The New Brunswick Archaeology Podcast,https://media.rss.com/nbarchaeology/feed.xml,history
912281,Informed Decisions Independent Financial Planning & Money Podcast,https://informeddecisions.libsyn.com/rss,finance
7329572,Off World Culture,https://rss.buzzsprout.com/2431106.rss,culture
437212,Policy Chats,https://anchor.fm/s/15ef2364/podcast/rss,politics
4131240,Wholehearted Health & Nutrition,https://feeds.buzzsprout.com/1797136.rss,health-fitness
1335171,"Uncle Erich Presents™ - Classic Radio Shows, Crime, Suspense, Murder Mysteries",https://rss.buzzsprout.com/1513477.rss,true-crime
7791366,Sports CTO Talks - Sports Tech Podcast,https://anchor.fm/s/ff2f7ac4/podcast/rss,sport
3066767,Self Improved,https://anchor.fm/s/4573ebc4/podcast/rss,personal-development
6969320,The Indie Unplugged Podcast,https://api.substack.com/feed/podcast/1851142/s/84026.rss,music
6882735,Mr. Coat's Movie Review Podcast,https://anchor.fm/s/f50f4484/podcast/rss,film-tv
7976709,"Story of Garfield: Farm Boy, Soldier and President",https://www.spreaker.com/show/7018210/episodes/feed,books-writing
1058127,Ethical Schools,https://feeds.castos.com/6ox3,philosophy
5318589,Environmental Health Sciences,https://feeds.buzzsprout.com/1970641.rss,climate-energy
4337878,"Road Trip's Podcast - Travel, Touring and Holidays in South Africa using the Road Trip mobile app",https://rss.buzzsprout.com/1860462.rss,travel
6878276,Robot Unicorn,https://feeds.transistor.fm/robot-unicorn,technology-ai
3515941,The Inner Game Of Entrepreneurship With Cera Byer,https://api.riverside.fm/hosting/rlnBktYP.rss,business-startups
2233,Business of Story,https://businessofstory.libsyn.com/rss,design
6695030,The Fiscal Physical Retirement Podcast,https://rss.buzzsprout.com/2279577.rss,science
7925024,The Helion Military History Podcast,https://feed.podbean.com/christopherbrice/feed.xml,history
201087,Talking Real Money - Investing Talk,https://rss.buzzsprout.com/2607021.rss,finance
6967896,The Cultured Critics,https://feeds.buzzsprout.com/2385768.rss,culture
407516,Unto this Last: Four Essays on the First Principles of Political Economy by John Ruskin (1819 - 1900),https://librivox.org/rss/1310,politics
7479602,"Apricot Oak | Trauma Recovery, Psychology, and Faith| Mental Health| Healing|Flourishing",https://anchor.fm/s/ef681ab0/podcast/rss,health-fitness
635698,Murder Mile UK True Crime,https://feeds.acast.com/public/shows/0ecc3ab2-c91a-4c9a-b93d-13d97253068e,true-crime
610862,Locked On Hawkeyes - Daily Podcast On Iowa Hawkeyes Football & Basketball,https://feeds.simplecast.com/iah84QUH,sport
6739099,Radiance From Within | Strength Through Positive Mindset | Positive Self-Talk | Confidence-Building Strategies | Transforming Limiting Beliefs,https://feed.podbean.com/RadianceFromWithin/feed.xml,personal-development
3920135,SMT-Pod,https://feeds.captivate.fm/smt-pod/,music
5614590,Digital Foundry Direct Weekly,https://feeds.acast.com/public/shows/69f9a6533a143563edc22e7f,film-tv
104007,Poetry Unbound,https://feeds.simplecast.com/p9JRgDEG,books-writing
6449869,Logic of God,https://rss.buzzsprout.com/2149914.rss,philosophy
419394,The Good Dirt: Sustainability Explained,https://feeds.redcircle.com/91592699-7895-481f-8726-b2972f7f6e5d,climate-energy
793546,"Scream Queens ""Horror Movie Road Trip"" Podcast",https://rss.buzzsprout.com/166119.rss,travel
3487262,AI Latest Research & Developments - With Digitalent & Mike Nedelko,https://rss.buzzsprout.com/1666843.rss,technology-ai
217783,Nonprofits Are Messy: Lessons in Leadership | Fundraising | Board Development | Communications,https://www.joangarry.com/feed/podcast,business-startups
6226799,The Ian Saunders Campaign Podcast,https://www.dvidshub.net/rss/podcast/569,design
327,BioScience Talks,https://feeds.transistor.fm/bioscience-talks,science
1365395,The History of the Americans,https://thehistoryoftheamericans.com/?feed=podcast,history
1330859,"The Private Equity Podcast, by Raw Selection",https://rss.buzzsprout.com/1368691.rss,finance
439276,Ab ovo (usque ad mala),https://anchor.fm/s/2c536214/podcast/rss,culture
7440257,Power & Politics: Unraveling History,https://www.spreaker.com/show/6705246/episodes/feed,"history,politics"
6027018,Mind Body Medicine for Self Healers,https://anchor.fm/s/c8b57ee4/podcast/rss,health-fitness
7175486,Classic True Crime Library,https://www.spreaker.com/show/6489498/episodes/feed,true-crime
5936696,THE CONFIDENT BODY PODCAST - Brain-based strategies and self-compassion practices to unlock your full potential,https://feed.podbean.com/theconfidentbodypodcast/feed.xml,sport
5229310,"Life Coaching for Mompreneurs | Work Life Balance, Procrastinating, Time Management, Boundaries, Goal Setting",https://feeds.libsyn.com/356375/rss,personal-development
7386645,Album Reviews & You,https://rss.buzzsprout.com/2512139.rss,music
7139341,Mission SONlight Sabbath School Bible Study,https://media.rss.com/mission-sonlight-bible-study/feed.xml,film-tv
5941623,"Book Writing Made Simple | How to Write a Book, Christian Author, Self-Publishing, Memoir, Holy Spirit",https://feed.podbean.com/donnasherrie/feed.xml,books-writing
1573719,History of Modern Philosophy by Alfred William Benn (1843 - 1915),https://librivox.org/rss/15893,philosophy
6198750,EHS Podcast - Environmental Health Sustainability & Safety,https://feeds.buzzsprout.com/2109226.rss,climate-energy
6750666,Hostel Road Trip Podcast,https://media.rss.com/hostelroadtrip/feed.xml,travel
837803,We talk IoT – The Internet of Things Business Podcast,https://feed.podbean.eu/we-talk-iot/feed.xml,technology-ai
753221,The Decisive Podcast: Insights and analysis to empower confident decision-making.,https://feeds.libsyn.com/470001/rss,business-startups
434684,Supplement Marketing for Scaling DTC Brands,https://rss.buzzsprout.com/889189.rss,design
5864808,Apparently invisible. Chemistry in ceramics.,https://www.spreaker.com/show/5707616/episodes/feed,science
7473975,Beacon Lights of History -  European Leaders,https://www.spreaker.com/show/6727846/episodes/feed,history
1292607,"Investing with GoodLife | Real Estate News, Investing Tips, & Current Events",https://rss.buzzsprout.com/2393706.rss,finance
2486877,Byzantine Music Electroacoustic Music Musicology Education,https://www.g-culture.org/ioannis/feed/,culture
7694360,Pushing to the Front,https://www.spreaker.com/show/6874475/episodes/feed,"politics,philosophy"
7528,Mad in America: Rethinking Mental Health,https://jfmoore.libsyn.com/rss,"health-fitness,personal-development"
444268,"History Dweebs - A look at True Crime, Murders, Serial Killers and the Darkside of History",https://feeds.acast.com/public/shows/02fbb519-6d48-4b2d-b36e-cc6cac277064,true-crime
7802105,Hike the Y | Football and Basketball Sports Analysis,https://anchor.fm/s/10b44fc44/podcast/rss,sport
7326162,"Available for MORE | Nervous System Regulation, Subconscious Reprogramming, Faith & Personal Growth",https://rss.buzzsprout.com/2500432.rss,personal-development
7504394,ZHZ Podcast: Independent Music & Artist Interviews,https://api.riverside.fm/hosting/OfDJQ1uU.rss,music
1105939,Cinema Psychos Movie Reviews,https://thecinemapsychosshow.libsyn.com/rss,film-tv
13098,LitReading - Classic Short Stories and Timeless Tales,https://feeds.acast.com/public/shows/68a38e07457a24bb950853fc,books-writing
7694550,Art of Prophesying,https://www.spreaker.com/show/6874576/episodes/feed,philosophy
1265031,The sustainably.eco Podcast,https://rss.buzzsprout.com/1180841.rss,climate-energy
1519650,"Travels in New Zealand with contributions to the geography, geology, botany, and natural history of that country, Vol. I by Ernst Dieffenbach (1811 - 1855)",https://librivox.org/rss/13433,travel
6068495,CISSP Cyber Training Podcast - CISSP Training Program,https://rss.buzzsprout.com/2167626.rss,technology-ai
6465841,Transparent Venture Capital by Tribe Global Ventures,https://feed.podbean.com/tribeglobalventures/feed.xml,"business-startups,finance"
6424583,Living in Recovery,https://www.dvidshub.net/rss/podcast/584,design
251322,Stories of Women in Neuroscience,https://www.storiesofwin.org/profiles?format=rss,science
406226,The History Chicks : A Women's History Podcast,https://feeds.megaphone.fm/QCD2921626995,history
343931,Banking Transformed with Jim Marous,https://feeds.megaphone.fm/bankingtransformed,finance
7231867,Evolutionary Insights by Anthropology.net,https://api.substack.com/feed/podcast/575606.rss,culture
7694039,Unto This Last Essays on Political Economy,https://www.spreaker.com/show/6874309/episodes/feed,politics
7763584,Healthiest & Happiest   Greendale Podcast,https://api.riverside.fm/hosting/Pqn7IjSD.rss,health-fitness
7272403,A Tactical Pause: Leading in Law Enforcement,https://feeds.libsyn.com/568925/rss,true-crime
6564693,Bucky & BK,https://feeds.simplecast.com/geZ_6X0f,sport
6921650,The Story in My Head: Healing & Self-Improvement for the Lazy,https://rss.buzzsprout.com/2369271.rss,personal-development
867802,Decisive Podcast Series,https://decisive.podomatic.com/rss2.xml,music
979788,CEO Glow Show,https://prettyrich.libsyn.com/rss,film-tv
179728,Journey with Story -  A Storytelling Podcast for Kids,https://journeywithstory.libsyn.com/rss,books-writing
6774436,This Is The Way: Chinese Philosophy Podcast,https://rss.buzzsprout.com/2309367.rss,philosophy
6841513,Restoring Environmental Health: Soil Remediation Services in New Jersey,https://feeds.buzzsprout.com/2194522.rss,climate-energy
7991553,"The ""Bon appétit"" Podcast",https://anchor.fm/s/115e57228/podcast/rss,travel
90983,"Cyberpunk Lorecast: The Lore, News, & More of Cyberpunk",https://feeds.megaphone.fm/robr7813918510,technology-ai
93271,Vet Times Podcast,https://feeds.soundcloud.com/users/soundcloud:users:610370013/sounds.rss,business-startups
581863,"Leadership, Brand Strategy & Transformation - Minter Dialogue",https://feeds.megaphone.fm/minterdialogue-eng,design
6317316,Legacy Running,https://anchor.fm/s/df1dac38/podcast/rss,science
4491150,"Cambridge Medieval History, Volume 01, The Christian Roman Empire and the Foundation of the Teutonic Kingdoms, The by John Bagnell Bury (1861 - 1927)",https://librivox.org/rss/14977,history
6700516,Wonderland on Points | Credit Card Rewards & Budget Travel | Presented by Yahoo! Travel,https://media.rss.com/hackingyourwanderlust/feed.xml,finance
7443415,Critical Culture,https://api.riverside.fm/hosting/mo3yAlQT.rss,culture
